,state,location,so2,no2,rspm,spm,date,New Date,year,month
201762,Maharashtra,Navi Mumbai,24.0,60.0,67.0,265.7899391927446,12/12/2012,2018-12-12,2018,12
201763,Maharashtra,Navi Mumbai,17.0,51.0,132.0,265.7899391927446,12/12/2012,2018-12-12,2018,12
201764,Maharashtra,Navi Mumbai,12.0,39.0,156.0,265.7899391927446,12/12/2012,2018-12-12,2018,12
201874,Maharashtra,Navi Mumbai,18.0,43.0,65.0,265.7899391927446,12/13/2012,2018-12-13,2018,12
201875,Maharashtra,Navi Mumbai,25.0,56.0,159.0,265.7899391927446,12/13/2012,2018-12-13,2018,12
202009,Maharashtra,Navi Mumbai,16.0,44.0,112.0,265.7899391927446,12/14/2012,2018-12-14,2018,12
202106,Maharashtra,Navi Mumbai,25.0,53.0,140.0,265.7899391927446,12/15/2012,2018-12-15,2018,12
202107,Maharashtra,Navi Mumbai,25.0,58.0,105.0,265.7899391927446,12/15/2012,2018-12-15,2018,12
202218,Maharashtra,Navi Mumbai,21.0,50.0,75.0,265.7899391927446,12/17/2012,2018-12-17,2018,12
202219,Maharashtra,Navi Mumbai,17.0,40.0,130.0,265.7899391927446,12/17/2012,2018-12-17,2018,12
202358,Maharashtra,Navi Mumbai,25.0,56.0,95.0,265.7899391927446,12/18/2012,2018-12-18,2018,12
202359,Maharashtra,Navi Mumbai,20.0,51.0,169.0,265.7899391927446,12/18/2012,2018-12-18,2018,12
202474,Maharashtra,Navi Mumbai,13.0,41.0,174.0,265.7899391927446,12/19/2012,2018-12-19,2018,12
202475,Maharashtra,Navi Mumbai,14.0,37.0,185.0,265.7899391927446,12/19/2012,2018-12-19,2018,12
202587,Maharashtra,Navi Mumbai,17.0,43.0,58.0,265.7899391927446,12/20/2012,2018-12-20,2018,12
202588,Maharashtra,Navi Mumbai,14.0,44.0,172.0,265.7899391927446,12/20/2012,2018-12-20,2018,12
202732,Maharashtra,Navi Mumbai,20.0,48.0,100.0,265.7899391927446,12/21/2012,2018-12-21,2018,12
202733,Maharashtra,Navi Mumbai,17.0,46.0,196.0,265.7899391927446,12/21/2012,2018-12-21,2018,12
202817,Maharashtra,Navi Mumbai,18.0,49.0,177.0,265.7899391927446,12/22/2012,2018-12-22,2018,12
202818,Maharashtra,Navi Mumbai,17.0,42.0,131.0,265.7899391927446,12/22/2012,2018-12-22,2018,12
202915,Maharashtra,Navi Mumbai,19.0,46.0,177.0,265.7899391927446,12/24/2012,2018-12-24,2018,12
202916,Maharashtra,Navi Mumbai,19.0,48.0,116.0,265.7899391927446,12/24/2012,2018-12-24,2018,12
203001,Maharashtra,Navi Mumbai,17.0,42.0,38.0,265.7899391927446,12/25/2012,2018-12-25,2018,12
203002,Maharashtra,Navi Mumbai,13.0,34.0,109.0,265.7899391927446,12/25/2012,2018-12-25,2018,12
203113,Maharashtra,Navi Mumbai,20.0,47.0,188.0,265.7899391927446,12/26/2012,2018-12-26,2018,12
203114,Maharashtra,Navi Mumbai,15.0,40.0,265.0,265.7899391927446,12/26/2012,2018-12-26,2018,12
203217,Maharashtra,Navi Mumbai,15.0,42.0,154.0,265.7899391927446,12/27/2012,2018-12-27,2018,12
203218,Maharashtra,Navi Mumbai,21.0,42.0,263.0,265.7899391927446,12/27/2012,2018-12-27,2018,12
203355,Maharashtra,Navi Mumbai,15.0,40.0,74.0,265.7899391927446,12/28/2012,2018-12-28,2018,12
203356,Maharashtra,Navi Mumbai,18.0,49.0,194.0,265.7899391927446,12/28/2012,2018-12-28,2018,12
203453,Maharashtra,Navi Mumbai,16.0,53.0,138.0,265.7899391927446,12/29/2012,2018-12-29,2018,12
203454,Maharashtra,Navi Mumbai,21.0,49.0,136.0,265.7899391927446,12/29/2012,2018-12-29,2018,12
203537,Maharashtra,Navi Mumbai,16.0,45.0,161.0,265.7899391927446,12/31/2012,2018-12-31,2018,12
203538,Maharashtra,Navi Mumbai,15.0,37.0,88.0,265.7899391927446,12/31/2012,2018-12-31,2018,12
203660,Maharashtra,Navi Mumbai,20.0,49.0,76.0,265.7899391927446,1/1/2013,2019-01-01,2019,1
203661,Maharashtra,Navi Mumbai,18.0,39.0,156.0,265.7899391927446,1/1/2013,2019-01-01,2019,1
203782,Maharashtra,Navi Mumbai,19.0,46.0,107.0,265.7899391927446,1/2/2013,2019-01-02,2019,1
203783,Maharashtra,Navi Mumbai,15.0,47.0,163.0,265.7899391927446,1/2/2013,2019-01-02,2019,1
203912,Maharashtra,Navi Mumbai,20.0,47.0,110.0,265.7899391927446,1/3/2013,2019-01-03,2019,1
203913,Maharashtra,Navi Mumbai,14.0,50.0,317.0,265.7899391927446,1/3/2013,2019-01-03,2019,1
204062,Maharashtra,Navi Mumbai,18.0,42.0,86.0,265.7899391927446,1/4/2013,2019-01-04,2019,1
204063,Maharashtra,Navi Mumbai,21.0,50.0,453.0,265.7899391927446,1/4/2013,2019-01-04,2019,1
204180,Maharashtra,Navi Mumbai,18.0,48.0,74.0,265.7899391927446,1/5/2013,2019-01-05,2019,1
204181,Maharashtra,Navi Mumbai,16.0,41.0,180.0,265.7899391927446,1/5/2013,2019-01-05,2019,1
204261,Maharashtra,Navi Mumbai,24.0,57.0,57.0,265.7899391927446,1/6/2013,2019-01-06,2019,1
204262,Maharashtra,Navi Mumbai,19.0,50.0,229.0,265.7899391927446,1/6/2013,2019-01-06,2019,1
204705,Maharashtra,Navi Mumbai,15.0,44.0,33.0,265.7899391927446,1/10/2013,2019-01-10,2019,1
204706,Maharashtra,Navi Mumbai,19.0,48.0,48.0,265.7899391927446,1/10/2013,2019-01-10,2019,1
204827,Maharashtra,Navi Mumbai,29.0,65.0,26.0,265.7899391927446,1/11/2013,2019-01-11,2019,1
204828,Maharashtra,Navi Mumbai,26.0,56.0,155.0,265.7899391927446,1/11/2013,2019-01-11,2019,1
204978,Maharashtra,Navi Mumbai,18.0,51.0,129.0,265.7899391927446,1/14/2013,2019-01-14,2019,1
204979,Maharashtra,Navi Mumbai,21.0,54.0,125.0,265.7899391927446,1/14/2013,2019-01-14,2019,1
205117,Maharashtra,Navi Mumbai,23.0,52.0,100.0,265.7899391927446,1/15/2013,2019-01-15,2019,1
205118,Maharashtra,Navi Mumbai,20.0,49.0,209.0,265.7899391927446,1/15/2013,2019-01-15,2019,1
205294,Maharashtra,Navi Mumbai,19.0,45.0,261.0,265.7899391927446,1/16/2013,2019-01-16,2019,1
205295,Maharashtra,Navi Mumbai,23.0,51.0,256.0,265.7899391927446,1/16/2013,2019-01-16,2019,1
205418,Maharashtra,Navi Mumbai,22.0,50.0,114.0,265.7899391927446,1/17/2013,2019-01-17,2019,1
205419,Maharashtra,Navi Mumbai,18.0,46.0,159.0,265.7899391927446,1/17/2013,2019-01-17,2019,1
205598,Maharashtra,Navi Mumbai,28.0,54.0,61.0,265.7899391927446,1/18/2013,2019-01-18,2019,1
205599,Maharashtra,Navi Mumbai,24.0,57.0,250.0,265.7899391927446,1/18/2013,2019-01-18,2019,1
205703,Maharashtra,Navi Mumbai,15.0,39.0,150.0,265.7899391927446,1/19/2013,2019-01-19,2019,1
205704,Maharashtra,Navi Mumbai,18.0,43.0,261.0,265.7899391927446,1/19/2013,2019-01-19,2019,1
205866,Maharashtra,Navi Mumbai,15.0,41.0,164.0,265.7899391927446,1/21/2013,2019-01-21,2019,1
205867,Maharashtra,Navi Mumbai,15.0,43.0,174.0,265.7899391927446,1/21/2013,2019-01-21,2019,1
206036,Maharashtra,Navi Mumbai,18.0,42.0,116.0,265.7899391927446,1/22/2013,2019-01-22,2019,1
206037,Maharashtra,Navi Mumbai,13.0,38.0,268.0,265.7899391927446,1/22/2013,2019-01-22,2019,1
206183,Maharashtra,Navi Mumbai,24.0,61.0,325.0,265.7899391927446,1/23/2013,2019-01-23,2019,1
206184,Maharashtra,Navi Mumbai,21.0,50.0,209.0,265.7899391927446,1/23/2013,2019-01-23,2019,1
206343,Maharashtra,Navi Mumbai,19.0,46.0,182.0,265.7899391927446,1/24/2013,2019-01-24,2019,1
206344,Maharashtra,Navi Mumbai,25.0,59.0,227.0,265.7899391927446,1/24/2013,2019-01-24,2019,1
206491,Maharashtra,Navi Mumbai,24.0,56.0,75.0,265.7899391927446,1/25/2013,2019-01-25,2019,1
206492,Maharashtra,Navi Mumbai,16.0,43.0,262.0,265.7899391927446,1/25/2013,2019-01-25,2019,1
206690,Maharashtra,Navi Mumbai,14.0,38.0,203.0,265.7899391927446,1/28/2013,2019-01-28,2019,1
206691,Maharashtra,Navi Mumbai,20.0,50.0,81.0,265.7899391927446,1/28/2013,2019-01-28,2019,1
206842,Maharashtra,Navi Mumbai,25.0,64.0,91.0,265.7899391927446,1/29/2013,2019-01-29,2019,1
206843,Maharashtra,Navi Mumbai,19.0,47.0,214.0,265.7899391927446,1/29/2013,2019-01-29,2019,1
206985,Maharashtra,Navi Mumbai,18.0,44.0,324.0,265.7899391927446,1/30/2013,2019-01-30,2019,1
206986,Maharashtra,Navi Mumbai,14.0,36.0,245.0,265.7899391927446,1/30/2013,2019-01-30,2019,1
207109,Maharashtra,Navi Mumbai,20.0,50.0,127.0,265.7899391927446,1/31/2013,2019-01-31,2019,1
207110,Maharashtra,Navi Mumbai,17.0,47.0,169.0,265.7899391927446,1/31/2013,2019-01-31,2019,1
207254,Maharashtra,Navi Mumbai,19.0,39.0,195.0,265.7899391927446,2/1/2013,2019-02-01,2019,2
207255,Maharashtra,Navi Mumbai,15.0,41.0,99.0,265.7899391927446,2/1/2013,2019-02-01,2019,2
207361,Maharashtra,Navi Mumbai,16.0,38.0,237.0,265.7899391927446,2/2/2013,2019-02-02,2019,2
207362,Maharashtra,Navi Mumbai,16.0,46.0,158.0,265.7899391927446,2/2/2013,2019-02-02,2019,2
207460,Maharashtra,Navi Mumbai,15.0,40.0,206.0,265.7899391927446,2/3/2013,2019-02-03,2019,2
207461,Maharashtra,Navi Mumbai,18.0,39.0,276.0,265.7899391927446,2/3/2013,2019-02-03,2019,2
207596,Maharashtra,Navi Mumbai,21.0,45.0,69.0,265.7899391927446,2/4/2013,2019-02-04,2019,2
207597,Maharashtra,Navi Mumbai,18.0,46.0,85.0,265.7899391927446,2/4/2013,2019-02-04,2019,2
207750,Maharashtra,Navi Mumbai,16.0,37.0,132.0,265.7899391927446,2/5/2013,2019-02-05,2019,2
207751,Maharashtra,Navi Mumbai,20.0,45.0,196.0,265.7899391927446,2/5/2013,2019-02-05,2019,2
208179,Maharashtra,Navi Mumbai,16.0,42.0,66.0,265.7899391927446,2/9/2013,2019-02-09,2019,2
208180,Maharashtra,Navi Mumbai,13.0,32.0,182.0,265.7899391927446,2/9/2013,2019-02-09,2019,2
208280,Maharashtra,Navi Mumbai,18.0,46.0,116.0,265.7899391927446,2/10/2013,2019-02-10,2019,2
208281,Maharashtra,Navi Mumbai,14.0,41.0,88.0,265.7899391927446,2/10/2013,2019-02-10,2019,2
208370,Maharashtra,Navi Mumbai,19.0,52.0,169.0,265.7899391927446,2/11/2013,2019-02-11,2019,2
208371,Maharashtra,Navi Mumbai,21.0,53.0,159.0,265.7899391927446,2/11/2013,2019-02-11,2019,2
208473,Maharashtra,Navi Mumbai,15.0,43.0,119.0,265.7899391927446,2/12/2013,2019-02-12,2019,2
208474,Maharashtra,Navi Mumbai,23.0,56.0,148.0,265.7899391927446,2/12/2013,2019-02-12,2019,2
208621,Maharashtra,Navi Mumbai,15.0,42.0,245.0,265.7899391927446,2/13/2013,2019-02-13,2019,2
208622,Maharashtra,Navi Mumbai,20.0,48.0,276.0,265.7899391927446,2/13/2013,2019-02-13,2019,2
208781,Maharashtra,Navi Mumbai,20.0,49.0,269.0,265.7899391927446,2/14/2013,2019-02-14,2019,2
208782,Maharashtra,Navi Mumbai,21.0,59.0,87.0,265.7899391927446,2/14/2013,2019-02-14,2019,2
208957,Maharashtra,Navi Mumbai,27.0,62.0,36.0,265.7899391927446,2/15/2013,2019-02-15,2019,2
208958,Maharashtra,Navi Mumbai,15.0,40.0,120.0,265.7899391927446,2/15/2013,2019-02-15,2019,2
209064,Maharashtra,Navi Mumbai,26.0,60.0,69.0,265.7899391927446,2/16/2013,2019-02-16,2019,2
209065,Maharashtra,Navi Mumbai,18.0,56.0,329.0,265.7899391927446,2/16/2013,2019-02-16,2019,2
209210,Maharashtra,Navi Mumbai,22.0,53.0,123.0,265.7899391927446,2/18/2013,2019-02-18,2019,2
209211,Maharashtra,Navi Mumbai,15.0,39.0,138.0,265.7899391927446,2/18/2013,2019-02-18,2019,2
209379,Maharashtra,Navi Mumbai,17.0,51.0,84.0,265.7899391927446,2/19/2013,2019-02-19,2019,2
209380,Maharashtra,Navi Mumbai,23.0,56.0,147.0,265.7899391927446,2/19/2013,2019-02-19,2019,2
209539,Maharashtra,Navi Mumbai,17.0,47.0,245.0,265.7899391927446,2/20/2013,2019-02-20,2019,2
209540,Maharashtra,Navi Mumbai,15.0,50.0,201.0,265.7899391927446,2/20/2013,2019-02-20,2019,2
209686,Maharashtra,Navi Mumbai,19.0,50.0,136.0,265.7899391927446,2/21/2013,2019-02-21,2019,2
209687,Maharashtra,Navi Mumbai,19.0,53.0,133.0,265.7899391927446,2/21/2013,2019-02-21,2019,2
209866,Maharashtra,Navi Mumbai,22.0,53.0,52.0,265.7899391927446,2/22/2013,2019-02-22,2019,2
209867,Maharashtra,Navi Mumbai,14.0,48.0,268.0,265.7899391927446,2/22/2013,2019-02-22,2019,2
209984,Maharashtra,Navi Mumbai,19.0,49.0,91.0,265.7899391927446,2/23/2013,2019-02-23,2019,2
209985,Maharashtra,Navi Mumbai,13.0,42.0,356.0,265.7899391927446,2/23/2013,2019-02-23,2019,2
210110,Maharashtra,Navi Mumbai,21.0,41.0,193.0,265.7899391927446,2/25/2013,2019-02-25,2019,2
210111,Maharashtra,Navi Mumbai,18.0,46.0,184.0,265.7899391927446,2/25/2013,2019-02-25,2019,2
210270,Maharashtra,Navi Mumbai,18.0,50.0,53.0,265.7899391927446,2/26/2013,2019-02-26,2019,2
210419,Maharashtra,Navi Mumbai,24.0,58.0,164.0,265.7899391927446,2/27/2013,2019-02-27,2019,2
210420,Maharashtra,Navi Mumbai,18.0,45.0,239.0,265.7899391927446,2/27/2013,2019-02-27,2019,2
210550,Maharashtra,Navi Mumbai,17.0,46.0,205.0,265.7899391927446,2/28/2013,2019-02-28,2019,2
210551,Maharashtra,Navi Mumbai,25.0,58.0,182.0,265.7899391927446,2/28/2013,2019-02-28,2019,2
210726,Maharashtra,Navi Mumbai,11.0,32.0,133.0,265.7899391927446,3/1/2013,2019-03-01,2019,3
210727,Maharashtra,Navi Mumbai,23.0,48.0,82.0,265.7899391927446,3/1/2013,2019-03-01,2019,3
210982,Maharashtra,Navi Mumbai,21.0,51.0,93.0,265.7899391927446,3/4/2013,2019-03-04,2019,3
210983,Maharashtra,Navi Mumbai,14.0,37.0,429.0,265.7899391927446,3/4/2013,2019-03-04,2019,3
211132,Maharashtra,Navi Mumbai,20.0,51.0,131.0,265.7899391927446,3/5/2013,2019-03-05,2019,3
211133,Maharashtra,Navi Mumbai,12.0,38.0,58.0,265.7899391927446,3/5/2013,2019-03-05,2019,3
211290,Maharashtra,Navi Mumbai,16.0,41.0,94.0,265.7899391927446,3/6/2013,2019-03-06,2019,3
211291,Maharashtra,Navi Mumbai,22.0,56.0,143.0,265.7899391927446,3/6/2013,2019-03-06,2019,3
211716,Maharashtra,Navi Mumbai,19.0,44.0,45.0,265.7899391927446,3/9/2013,2019-03-09,2019,3
211717,Maharashtra,Navi Mumbai,11.0,29.0,59.0,265.7899391927446,3/9/2013,2019-03-09,2019,3
211909,Maharashtra,Navi Mumbai,16.0,38.0,27.0,265.7899391927446,3/10/2013,2019-03-10,2019,3
211910,Maharashtra,Navi Mumbai,21.0,49.0,138.0,265.7899391927446,3/10/2013,2019-03-10,2019,3
212205,Maharashtra,Navi Mumbai,19.0,45.0,123.0,265.7899391927446,3/12/2013,2019-03-12,2019,3
212206,Maharashtra,Navi Mumbai,18.0,42.0,157.0,265.7899391927446,3/12/2013,2019-03-12,2019,3
212350,Maharashtra,Navi Mumbai,19.0,51.0,111.0,265.7899391927446,3/13/2013,2019-03-13,2019,3
212351,Maharashtra,Navi Mumbai,14.0,38.0,437.0,265.7899391927446,3/13/2013,2019-03-13,2019,3
212486,Maharashtra,Navi Mumbai,15.0,42.0,106.0,265.7899391927446,3/14/2013,2019-03-14,2019,3
212487,Maharashtra,Navi Mumbai,22.0,47.0,161.0,265.7899391927446,3/14/2013,2019-03-14,2019,3
212650,Maharashtra,Navi Mumbai,26.0,59.0,50.0,265.7899391927446,3/15/2013,2019-03-15,2019,3
212651,Maharashtra,Navi Mumbai,16.0,47.0,108.0,265.7899391927446,3/15/2013,2019-03-15,2019,3
212759,Maharashtra,Navi Mumbai,22.0,57.0,153.0,265.7899391927446,3/16/2013,2019-03-16,2019,3
212760,Maharashtra,Navi Mumbai,18.0,44.0,328.0,265.7899391927446,3/16/2013,2019-03-16,2019,3
212907,Maharashtra,Navi Mumbai,20.0,54.0,158.0,265.7899391927446,3/18/2013,2019-03-18,2019,3
212908,Maharashtra,Navi Mumbai,19.0,44.0,143.0,265.7899391927446,3/18/2013,2019-03-18,2019,3
213074,Maharashtra,Navi Mumbai,18.0,44.0,70.0,265.7899391927446,3/19/2013,2019-03-19,2019,3
213075,Maharashtra,Navi Mumbai,22.0,51.0,164.0,265.7899391927446,3/19/2013,2019-03-19,2019,3
213226,Maharashtra,Navi Mumbai,24.0,53.0,311.0,265.7899391927446,3/20/2013,2019-03-20,2019,3
213227,Maharashtra,Navi Mumbai,17.0,48.0,92.0,265.7899391927446,3/20/2013,2019-03-20,2019,3
213387,Maharashtra,Navi Mumbai,14.0,43.0,113.0,265.7899391927446,3/21/2013,2019-03-21,2019,3
213388,Maharashtra,Navi Mumbai,20.0,53.0,46.0,265.7899391927446,3/21/2013,2019-03-21,2019,3
213570,Maharashtra,Navi Mumbai,16.0,40.0,46.0,265.7899391927446,3/22/2013,2019-03-22,2019,3
213571,Maharashtra,Navi Mumbai,12.0,42.0,92.0,265.7899391927446,3/22/2013,2019-03-22,2019,3
213704,Maharashtra,Navi Mumbai,15.0,50.0,131.0,265.7899391927446,3/23/2013,2019-03-23,2019,3
213705,Maharashtra,Navi Mumbai,19.0,52.0,287.0,265.7899391927446,3/23/2013,2019-03-23,2019,3
213832,Maharashtra,Navi Mumbai,17.0,47.0,92.0,265.7899391927446,3/25/2013,2019-03-25,2019,3
213833,Maharashtra,Navi Mumbai,18.0,40.0,114.0,265.7899391927446,3/25/2013,2019-03-25,2019,3
214010,Maharashtra,Navi Mumbai,21.0,42.0,57.0,265.7899391927446,3/26/2013,2019-03-26,2019,3
214011,Maharashtra,Navi Mumbai,17.0,46.0,144.0,265.7899391927446,3/26/2013,2019-03-26,2019,3
214119,Maharashtra,Navi Mumbai,20.0,59.0,131.0,265.7899391927446,3/27/2013,2019-03-27,2019,3
214120,Maharashtra,Navi Mumbai,20.0,45.0,439.0,265.7899391927446,3/27/2013,2019-03-27,2019,3
214249,Maharashtra,Navi Mumbai,22.0,50.0,89.0,265.7899391927446,3/28/2013,2019-03-28,2019,3
214250,Maharashtra,Navi Mumbai,23.0,57.0,121.0,265.7899391927446,3/28/2013,2019-03-28,2019,3
214362,Maharashtra,Navi Mumbai,17.0,48.0,57.0,265.7899391927446,3/29/2013,2019-03-29,2019,3
214363,Maharashtra,Navi Mumbai,21.0,52.0,122.0,265.7899391927446,3/29/2013,2019-03-29,2019,3
214438,Maharashtra,Navi Mumbai,14.0,46.0,142.0,265.7899391927446,3/30/2013,2019-03-30,2019,3
214439,Maharashtra,Navi Mumbai,13.0,43.0,502.0,265.7899391927446,3/30/2013,2019-03-30,2019,3
214560,Maharashtra,Navi Mumbai,25.0,60.0,79.0,265.7899391927446,4/1/2013,2019-04-01,2019,4
214561,Maharashtra,Navi Mumbai,15.0,41.0,224.0,265.7899391927446,4/1/2013,2019-04-01,2019,4
214670,Maharashtra,Navi Mumbai,15.0,40.0,158.0,265.7899391927446,4/2/2013,2019-04-02,2019,4
214671,Maharashtra,Navi Mumbai,23.0,58.0,223.0,265.7899391927446,4/2/2013,2019-04-02,2019,4
214813,Maharashtra,Navi Mumbai,13.0,39.0,237.0,265.7899391927446,4/3/2013,2019-04-03,2019,4
214814,Maharashtra,Navi Mumbai,15.0,38.0,167.0,265.7899391927446,4/3/2013,2019-04-03,2019,4
214965,Maharashtra,Navi Mumbai,13.0,35.0,68.0,265.7899391927446,4/4/2013,2019-04-04,2019,4
214966,Maharashtra,Navi Mumbai,24.0,56.0,134.0,265.7899391927446,4/4/2013,2019-04-04,2019,4
215096,Maharashtra,Navi Mumbai,22.0,50.0,200.0,265.7899391927446,4/5/2013,2019-04-05,2019,4
215097,Maharashtra,Navi Mumbai,21.0,45.0,287.0,265.7899391927446,4/5/2013,2019-04-05,2019,4
215224,Maharashtra,Navi Mumbai,22.0,52.0,41.0,265.7899391927446,4/6/2013,2019-04-06,2019,4
215225,Maharashtra,Navi Mumbai,19.0,47.0,51.0,265.7899391927446,4/6/2013,2019-04-06,2019,4
215537,Maharashtra,Navi Mumbai,14.0,33.0,73.0,265.7899391927446,4/9/2013,2019-04-09,2019,4
215538,Maharashtra,Navi Mumbai,11.0,26.0,112.0,265.7899391927446,4/9/2013,2019-04-09,2019,4
215659,Maharashtra,Navi Mumbai,30.0,64.0,84.0,265.7899391927446,4/10/2013,2019-04-10,2019,4
215660,Maharashtra,Navi Mumbai,14.0,44.0,52.0,265.7899391927446,4/10/2013,2019-04-10,2019,4
215790,Maharashtra,Navi Mumbai,20.0,45.0,43.0,265.7899391927446,4/11/2013,2019-04-11,2019,4
215791,Maharashtra,Navi Mumbai,26.0,57.0,88.0,265.7899391927446,4/11/2013,2019-04-11,2019,4
215903,Maharashtra,Navi Mumbai,20.0,50.0,241.0,265.7899391927446,4/12/2013,2019-04-12,2019,4
215904,Maharashtra,Navi Mumbai,14.0,33.0,289.0,265.7899391927446,4/12/2013,2019-04-12,2019,4
216002,Maharashtra,Navi Mumbai,20.0,49.0,188.0,265.7899391927446,4/13/2013,2019-04-13,2019,4
216003,Maharashtra,Navi Mumbai,22.0,53.0,543.0,265.7899391927446,4/13/2013,2019-04-13,2019,4
216107,Maharashtra,Navi Mumbai,14.0,45.0,112.0,265.7899391927446,4/15/2013,2019-04-15,2019,4
216108,Maharashtra,Navi Mumbai,20.0,48.0,177.0,265.7899391927446,4/15/2013,2019-04-15,2019,4
216254,Maharashtra,Navi Mumbai,20.0,58.0,51.0,265.7899391927446,4/16/2013,2019-04-16,2019,4
216255,Maharashtra,Navi Mumbai,14.0,40.0,58.0,265.7899391927446,4/16/2013,2019-04-16,2019,4
216401,Maharashtra,Navi Mumbai,15.0,38.0,92.0,265.7899391927446,4/17/2013,2019-04-17,2019,4
216402,Maharashtra,Navi Mumbai,16.0,41.0,364.0,265.7899391927446,4/17/2013,2019-04-17,2019,4
216558,Maharashtra,Navi Mumbai,15.0,42.0,136.0,265.7899391927446,4/18/2013,2019-04-18,2019,4
216559,Maharashtra,Navi Mumbai,23.0,54.0,272.0,265.7899391927446,4/18/2013,2019-04-18,2019,4
216706,Maharashtra,Navi Mumbai,27.0,69.0,55.0,265.7899391927446,4/19/2013,2019-04-19,2019,4
216707,Maharashtra,Navi Mumbai,17.0,45.0,54.0,265.7899391927446,4/19/2013,2019-04-19,2019,4
216810,Maharashtra,Navi Mumbai,16.0,48.0,57.0,265.7899391927446,4/20/2013,2019-04-20,2019,4
216811,Maharashtra,Navi Mumbai,17.0,54.0,310.0,265.7899391927446,4/20/2013,2019-04-20,2019,4
216940,Maharashtra,Navi Mumbai,23.0,50.0,147.0,265.7899391927446,4/22/2013,2019-04-22,2019,4
216941,Maharashtra,Navi Mumbai,19.0,40.0,361.0,265.7899391927446,4/22/2013,2019-04-22,2019,4
217109,Maharashtra,Navi Mumbai,18.0,50.0,47.0,265.7899391927446,4/23/2013,2019-04-23,2019,4
217110,Maharashtra,Navi Mumbai,25.0,53.0,103.0,265.7899391927446,4/23/2013,2019-04-23,2019,4
217246,Maharashtra,Navi Mumbai,23.0,55.0,179.0,265.7899391927446,4/24/2013,2019-04-24,2019,4
217247,Maharashtra,Navi Mumbai,15.0,43.0,123.0,265.7899391927446,4/24/2013,2019-04-24,2019,4
217363,Maharashtra,Navi Mumbai,16.0,38.0,71.0,265.7899391927446,4/25/2013,2019-04-25,2019,4
217364,Maharashtra,Navi Mumbai,13.0,40.0,126.0,265.7899391927446,4/25/2013,2019-04-25,2019,4
217545,Maharashtra,Navi Mumbai,20.0,48.0,62.0,265.7899391927446,4/26/2013,2019-04-26,2019,4
217546,Maharashtra,Navi Mumbai,16.0,49.0,126.0,265.7899391927446,4/26/2013,2019-04-26,2019,4
217646,Maharashtra,Navi Mumbai,14.0,37.0,361.0,265.7899391927446,4/27/2013,2019-04-27,2019,4
217647,Maharashtra,Navi Mumbai,19.0,50.0,231.0,265.7899391927446,4/27/2013,2019-04-27,2019,4
217791,Maharashtra,Navi Mumbai,19.0,48.0,72.0,265.7899391927446,4/29/2013,2019-04-29,2019,4
217918,Maharashtra,Navi Mumbai,23.0,61.0,150.0,265.7899391927446,4/30/2013,2019-04-30,2019,4
217919,Maharashtra,Navi Mumbai,13.0,40.0,78.0,265.7899391927446,4/30/2013,2019-04-30,2019,4
218027,Maharashtra,Navi Mumbai,22.0,47.0,165.0,265.7899391927446,5/1/2013,2019-05-01,2019,5
218028,Maharashtra,Navi Mumbai,20.0,46.0,94.0,265.7899391927446,5/1/2013,2019-05-01,2019,5
218147,Maharashtra,Navi Mumbai,23.0,58.0,57.0,265.7899391927446,5/2/2013,2019-05-02,2019,5
218148,Maharashtra,Navi Mumbai,19.0,43.0,125.0,265.7899391927446,5/2/2013,2019-05-02,2019,5
218293,Maharashtra,Navi Mumbai,21.0,43.0,83.0,265.7899391927446,5/3/2013,2019-05-03,2019,5
218294,Maharashtra,Navi Mumbai,20.0,44.0,233.0,265.7899391927446,5/3/2013,2019-05-03,2019,5
218444,Maharashtra,Navi Mumbai,12.0,32.0,71.0,265.7899391927446,5/4/2013,2019-05-04,2019,5
218445,Maharashtra,Navi Mumbai,15.0,42.0,100.0,265.7899391927446,5/4/2013,2019-05-04,2019,5
218575,Maharashtra,Navi Mumbai,21.0,53.0,114.0,265.7899391927446,5/6/2013,2019-05-06,2019,5
218576,Maharashtra,Navi Mumbai,16.0,46.0,114.0,265.7899391927446,5/6/2013,2019-05-06,2019,5
218975,Maharashtra,Navi Mumbai,12.0,29.0,45.0,265.7899391927446,5/9/2013,2019-05-09,2019,5
218976,Maharashtra,Navi Mumbai,21.0,50.0,172.0,265.7899391927446,5/9/2013,2019-05-09,2019,5
219113,Maharashtra,Navi Mumbai,16.0,43.0,168.0,265.7899391927446,5/10/2013,2019-05-10,2019,5
219114,Maharashtra,Navi Mumbai,18.0,49.0,172.0,265.7899391927446,5/10/2013,2019-05-10,2019,5
219215,Maharashtra,Navi Mumbai,20.0,50.0,37.0,265.7899391927446,5/11/2013,2019-05-11,2019,5
219216,Maharashtra,Navi Mumbai,18.0,43.0,164.0,265.7899391927446,5/11/2013,2019-05-11,2019,5
219364,Maharashtra,Navi Mumbai,19.0,55.0,148.0,265.7899391927446,5/12/2013,2019-05-12,2019,5
219365,Maharashtra,Navi Mumbai,17.0,46.0,215.0,265.7899391927446,5/12/2013,2019-05-12,2019,5
219541,Maharashtra,Navi Mumbai,18.0,45.0,90.0,265.7899391927446,5/13/2013,2019-05-13,2019,5
219542,Maharashtra,Navi Mumbai,23.0,51.0,144.0,265.7899391927446,5/13/2013,2019-05-13,2019,5
