,state,location,so2,no2,rspm,spm,date,New Date,year,month
38497,Delhi,Delhi,4.3,34.8,80.0,208.0,6/27/2007,2013-06-27,2013,6
38498,Delhi,Delhi,4.3,41.8,76.0,338.0,6/28/2007,2013-06-28,2013,6
38499,Delhi,Delhi,4.0,35.7,45.0,80.0,6/28/2007,2013-06-28,2013,6
38500,Delhi,Delhi,16.4,52.6,130.0,317.0,7/2/2007,2013-07-02,2013,7
38501,Delhi,Delhi,4.0,24.7,,313.0,7/2/2007,2013-07-02,2013,7
38502,Delhi,Delhi,5.2,30.8,172.0,438.0,7/2/2007,2013-07-02,2013,7
38544,Delhi,Delhi,15.4,74.9,139.0,480.0,7/2/2007,2013-07-02,2013,7
38577,Delhi,Delhi,4.1,53.8,72.0,187.0,7/3/2007,2013-07-03,2013,7
38578,Delhi,Delhi,4.3,31.5,61.0,178.0,7/3/2007,2013-07-03,2013,7
38579,Delhi,Delhi,5.0,37.2,98.0,165.0,7/3/2007,2013-07-03,2013,7
38580,Delhi,Delhi,4.3,46.0,,452.0,7/5/2007,2013-07-05,2013,7
38581,Delhi,Delhi,4.0,36.8,182.0,441.039979757085,7/5/2007,2013-07-05,2013,7
38582,Delhi,Delhi,4.5,37.2,140.0,624.0,7/6/2007,2013-07-06,2013,7
38602,Delhi,Delhi,4.0,41.3,379.0,844.0,7/6/2007,2013-07-06,2013,7
38618,Delhi,Delhi,6.226823081800888,48.0,97.0,184.0,7/8/2007,2013-07-08,2013,7
38673,Delhi,Delhi,4.0,39.2,106.0,329.0,7/8/2007,2013-07-08,2013,7
38674,Delhi,Delhi,4.0,34.7,15.0,140.0,7/8/2007,2013-07-08,2013,7
38688,Delhi,Delhi,6.226823081800888,48.0,92.0,193.0,7/8/2007,2013-07-08,2013,7
38739,Delhi,Delhi,4.0,30.5,53.0,182.0,7/9/2007,2013-07-09,2013,7
38740,Delhi,Delhi,4.0,38.5,,148.0,7/9/2007,2013-07-09,2013,7
38741,Delhi,Delhi,4.3,62.5,251.0,742.0,7/11/2007,2013-07-11,2013,7
38742,Delhi,Delhi,4.0,39.8,325.0,714.0,7/12/2007,2013-07-12,2013,7
38743,Delhi,Delhi,4.5,76.7,230.0,527.0,7/12/2007,2013-07-12,2013,7
38744,Delhi,Delhi,4.0,29.0,47.0,206.0,7/13/2007,2013-07-13,2013,7
38755,Delhi,Delhi,4.0,18.2,37.0,174.0,7/13/2007,2013-07-13,2013,7
38756,Delhi,Delhi,4.8,40.0,,314.0,7/16/2007,2013-07-16,2013,7
38787,Delhi,Delhi,4.0,16.0,40.0,113.0,7/16/2007,2013-07-16,2013,7
38799,Delhi,Delhi,4.7,40.7,85.0,352.0,7/17/2007,2013-07-17,2013,7
38832,Delhi,Delhi,4.0,37.2,83.0,210.0,7/17/2007,2013-07-17,2013,7
38842,Delhi,Delhi,4.0,38.8,69.0,329.0,7/18/2007,2013-07-18,2013,7
38843,Delhi,Delhi,4.3,31.0,,453.0,7/19/2007,2013-07-19,2013,7
38844,Delhi,Delhi,4.0,15.5,103.0,430.0,7/19/2007,2013-07-19,2013,7
38845,Delhi,Delhi,4.0,19.7,82.0,327.0,7/20/2007,2013-07-20,2013,7
38846,Delhi,Delhi,4.0,25.8,168.0,270.0,7/20/2007,2013-07-20,2013,7
38863,Delhi,Delhi,4.5,19.5,84.0,355.0,7/23/2007,2013-07-23,2013,7
38864,Delhi,Delhi,4.0,27.0,68.0,265.0,7/23/2007,2013-07-23,2013,7
38865,Delhi,Delhi,4.3,33.7,75.0,287.0,7/24/2007,2013-07-24,2013,7
38900,Delhi,Delhi,4.0,18.2,50.0,232.0,7/24/2007,2013-07-24,2013,7
38901,Delhi,Delhi,4.8,21.6,43.0,270.0,7/25/2007,2013-07-25,2013,7
38947,Delhi,Delhi,4.5,20.7,114.0,203.0,7/25/2007,2013-07-25,2013,7
38948,Delhi,Delhi,4.0,27.3,94.0,424.0,7/26/2007,2013-07-26,2013,7
38949,Delhi,Delhi,4.0,30.5,75.0,281.0,7/26/2007,2013-07-26,2013,7
38950,Delhi,Delhi,4.0,35.3,,357.0,7/27/2007,2013-07-27,2013,7
38961,Delhi,Delhi,4.3,19.5,42.0,339.0,7/27/2007,2013-07-27,2013,7
38999,Delhi,Delhi,4.0,37.3,80.0,211.0,7/30/2007,2013-07-30,2013,7
39016,Delhi,Delhi,4.0,37.5,167.0,355.0,7/30/2007,2013-07-30,2013,7
39054,Delhi,Delhi,8.3,62.7,440.0,810.0,8/1/2007,2013-08-01,2013,8
39055,Delhi,Delhi,5.5,25.0,133.0,332.0,8/1/2007,2013-08-01,2013,8
39056,Delhi,Delhi,4.0,31.8,150.0,324.0,8/2/2007,2013-08-02,2013,8
39061,Delhi,Delhi,5.2,44.5,170.0,460.0,8/2/2007,2013-08-02,2013,8
39062,Delhi,Delhi,4.5,34.5,170.0,330.0,8/3/2007,2013-08-03,2013,8
39063,Delhi,Delhi,4.5,56.5,104.0,141.0,8/3/2007,2013-08-03,2013,8
39064,Delhi,Delhi,4.2,35.7,59.0,242.0,8/5/2007,2013-08-05,2013,8
39065,Delhi,Delhi,4.0,36.5,143.0,235.0,8/5/2007,2013-08-05,2013,8
39066,Delhi,Delhi,4.7,37.7,129.0,481.0,8/6/2007,2013-08-06,2013,8
39079,Delhi,Delhi,4.2,36.7,157.0,543.0,8/6/2007,2013-08-06,2013,8
39080,Delhi,Delhi,2.6,45.1,61.0,145.0,8/8/2007,2013-08-08,2013,8
39127,Delhi,Delhi,4.3,37.3,28.0,135.0,8/8/2007,2013-08-08,2013,8
39162,Delhi,Delhi,4.0,39.3,215.0,323.0,8/8/2007,2013-08-08,2013,8
39167,Delhi,Delhi,6.226823081800888,42.8,73.0,167.0,8/8/2007,2013-08-08,2013,8
39168,Delhi,Delhi,4.2,51.2,162.0,459.0,8/10/2007,2013-08-10,2013,8
39169,Delhi,Delhi,4.0,15.0,,381.0,8/10/2007,2013-08-10,2013,8
39179,Delhi,Delhi,4.0,18.2,27.0,119.0,8/13/2007,2013-08-13,2013,8
39211,Delhi,Delhi,4.2,21.5,56.0,151.0,8/13/2007,2013-08-13,2013,8
39239,Delhi,Delhi,4.0,37.5,68.0,280.0,8/14/2007,2013-08-14,2013,8
39240,Delhi,Delhi,4.0,39.0,78.0,370.0,8/14/2007,2013-08-14,2013,8
39252,Delhi,Delhi,4.5,44.0,139.0,460.0,8/16/2007,2013-08-16,2013,8
39254,Delhi,Delhi,6.226823081800888,35.0,150.0,465.0,8/17/2007,2013-08-17,2013,8
39255,Delhi,Delhi,6.226823081800888,33.7,82.0,263.0,8/17/2007,2013-08-17,2013,8
39256,Delhi,Delhi,4.2,36.8,37.0,240.0,8/17/2007,2013-08-17,2013,8
39257,Delhi,Delhi,4.2,34.7,94.0,249.0,8/17/2007,2013-08-17,2013,8
39258,Delhi,Delhi,6.226823081800888,38.2,107.0,255.0,8/18/2007,2013-08-18,2013,8
39259,Delhi,Delhi,6.226823081800888,33.8,75.0,179.0,8/18/2007,2013-08-18,2013,8
39273,Delhi,Delhi,4.0,11.5,33.0,150.0,8/20/2007,2013-08-20,2013,8
39274,Delhi,Delhi,4.8,47.7,,173.0,8/20/2007,2013-08-20,2013,8
39275,Delhi,Delhi,6.226823081800888,47.4,141.0,193.0,8/21/2007,2013-08-21,2013,8
39328,Delhi,Delhi,4.3,36.7,62.0,240.0,8/21/2007,2013-08-21,2013,8
39342,Delhi,Delhi,4.0,22.3,80.0,236.0,8/21/2007,2013-08-21,2013,8
39395,Delhi,Delhi,6.226823081800888,49.8,72.0,217.0,8/21/2007,2013-08-21,2013,8
39396,Delhi,Delhi,2.5,40.2,105.0,184.0,8/22/2007,2013-08-22,2013,8
39397,Delhi,Delhi,4.0,37.7,113.0,262.0,8/22/2007,2013-08-22,2013,8
39398,Delhi,Delhi,2.4,56.9,85.0,220.0,8/22/2007,2013-08-22,2013,8
39399,Delhi,Delhi,4.0,31.5,82.0,190.0,8/23/2007,2013-08-23,2013,8
39420,Delhi,Delhi,4.0,36.3,,183.0,8/23/2007,2013-08-23,2013,8
39421,Delhi,Delhi,6.226823081800888,48.8,116.0,236.0,8/23/2007,2013-08-23,2013,8
39459,Delhi,Delhi,4.0,27.0,50.0,150.0,8/24/2007,2013-08-24,2013,8
39472,Delhi,Delhi,4.0,33.0,35.0,96.0,8/24/2007,2013-08-24,2013,8
39510,Delhi,Delhi,6.226823081800888,62.5,96.0,204.0,8/25/2007,2013-08-25,2013,8
39516,Delhi,Delhi,3.0,53.5,97.0,220.0,8/26/2007,2013-08-26,2013,8
39517,Delhi,Delhi,4.0,33.5,100.0,287.0,8/27/2007,2013-08-27,2013,8
39528,Delhi,Delhi,4.0,30.0,67.0,207.0,8/28/2007,2013-08-28,2013,8
39529,Delhi,Delhi,4.0,32.3,,272.0,8/29/2007,2013-08-29,2013,8
39571,Delhi,Delhi,6.226823081800888,35.0,65.0,135.0,8/29/2007,2013-08-29,2013,8
39625,Delhi,Delhi,4.0,30.3,83.0,207.0,8/29/2007,2013-08-29,2013,8
39626,Delhi,Delhi,4.7,40.7,64.0,188.0,8/29/2007,2013-08-29,2013,8
39632,Delhi,Delhi,3.5,48.9,60.0,172.0,8/30/2007,2013-08-30,2013,8
39633,Delhi,Delhi,4.0,34.0,43.0,160.0,8/30/2007,2013-08-30,2013,8
39634,Delhi,Delhi,4.0,34.5,60.0,196.0,8/30/2007,2013-08-30,2013,8
39635,Delhi,Delhi,3.6,38.5,83.0,181.0,8/30/2007,2013-08-30,2013,8
39636,Delhi,Delhi,5.2,28.8,,382.0,9/1/2007,2013-09-01,2013,9
39637,Delhi,Delhi,6.2,32.7,260.0,456.0,9/1/2007,2013-09-01,2013,9
39652,Delhi,Delhi,6.0,64.9,136.0,206.0,9/2/2007,2013-09-02,2013,9
39653,Delhi,Delhi,5.5,48.5,196.0,450.0,9/2/2007,2013-09-02,2013,9
39694,Delhi,Delhi,4.0,24.8,83.0,263.0,9/2/2007,2013-09-02,2013,9
39758,Delhi,Delhi,13.2,54.7,118.0,333.0,9/3/2007,2013-09-03,2013,9
39759,Delhi,Delhi,5.8,49.0,154.0,493.0,9/3/2007,2013-09-03,2013,9
39760,Delhi,Delhi,5.5,24.2,,295.0,9/3/2007,2013-09-03,2013,9
39819,Delhi,Delhi,4.5,38.5,83.0,318.0,9/4/2007,2013-09-04,2013,9
39820,Delhi,Delhi,4.2,35.3,174.0,267.0,9/4/2007,2013-09-04,2013,9
39852,Delhi,Delhi,4.2,40.5,190.0,374.0,9/5/2007,2013-09-05,2013,9
39856,Delhi,Delhi,4.2,41.2,199.0,446.0,9/5/2007,2013-09-05,2013,9
39857,Delhi,Delhi,10.1,65.0,89.0,436.0,9/5/2007,2013-09-05,2013,9
39858,Delhi,Delhi,16.0,70.2,85.0,485.0,9/5/2007,2013-09-05,2013,9
39874,Delhi,Delhi,4.0,39.2,80.0,196.0,9/7/2007,2013-09-07,2013,9
39875,Delhi,Delhi,4.0,36.8,,105.0,9/7/2007,2013-09-07,2013,9
39876,Delhi,Delhi,4.0,33.8,52.0,168.0,9/8/2007,2013-09-08,2013,9
39877,Delhi,Delhi,4.2,39.8,93.0,230.0,9/8/2007,2013-09-08,2013,9
39922,Delhi,Delhi,9.1,67.7,64.0,186.0,9/8/2007,2013-09-08,2013,9
39923,Delhi,Delhi,7.6,88.7,273.0,580.0,9/10/2007,2013-09-10,2013,9
39987,Delhi,Delhi,4.0,20.5,54.0,264.0,9/10/2007,2013-09-10,2013,9
39989,Delhi,Delhi,4.0,43.0,,319.0,9/10/2007,2013-09-10,2013,9
39990,Delhi,Delhi,5.6,127.0,178.0,514.0,9/10/2007,2013-09-10,2013,9
39991,Delhi,Delhi,4.0,35.3,89.0,220.0,9/13/2007,2013-09-13,2013,9
40004,Delhi,Delhi,4.0,29.5,60.0,191.0,9/13/2007,2013-09-13,2013,9
40005,Delhi,Delhi,4.0,28.5,36.0,127.0,9/14/2007,2013-09-14,2013,9
40021,Delhi,Delhi,4.0,29.3,56.0,127.0,9/14/2007,2013-09-14,2013,9
40071,Delhi,Delhi,4.0,31.8,65.0,244.0,9/17/2007,2013-09-17,2013,9
40072,Delhi,Delhi,4.0,39.0,50.0,195.0,9/17/2007,2013-09-17,2013,9
40087,Delhi,Delhi,5.0,42.5,142.0,345.0,9/18/2007,2013-09-18,2013,9
40142,Delhi,Delhi,4.0,30.8,60.0,245.0,9/18/2007,2013-09-18,2013,9
40143,Delhi,Delhi,4.0,31.0,61.0,236.0,9/19/2007,2013-09-19,2013,9
40144,Delhi,Delhi,4.0,33.0,106.0,241.0,9/19/2007,2013-09-19,2013,9
40145,Delhi,Delhi,4.0,31.0,73.0,239.0,9/20/2007,2013-09-20,2013,9
40146,Delhi,Delhi,4.2,36.5,75.0,232.0,9/20/2007,2013-09-20,2013,9
40147,Delhi,Delhi,4.5,41.3,161.0,533.0,9/21/2007,2013-09-21,2013,9
40162,Delhi,Delhi,4.0,30.5,,259.0,9/21/2007,2013-09-21,2013,9
40163,Delhi,Delhi,4.0,27.3,61.0,312.0,9/24/2007,2013-09-24,2013,9
40201,Delhi,Delhi,4.0,33.7,129.0,230.0,9/24/2007,2013-09-24,2013,9
40216,Delhi,Delhi,4.0,31.3,,262.0,9/25/2007,2013-09-25,2013,9
40260,Delhi,Delhi,4.0,37.0,86.0,297.0,9/25/2007,2013-09-25,2013,9
40261,Delhi,Delhi,4.0,25.0,38.0,120.0,9/26/2007,2013-09-26,2013,9
40262,Delhi,Delhi,4.0,28.5,18.0,93.0,9/26/2007,2013-09-26,2013,9
40276,Delhi,Delhi,4.0,25.3,,137.0,9/27/2007,2013-09-27,2013,9
40277,Delhi,Delhi,4.0,26.8,,163.0,9/27/2007,2013-09-27,2013,9
40311,Delhi,Delhi,5.0,32.8,230.0,322.0,10/1/2007,2013-10-01,2013,10
40345,Delhi,Delhi,6.8,55.2,,405.0,10/1/2007,2013-10-01,2013,10
40346,Delhi,Delhi,2.6,41.1,40.0,64.0,10/2/2007,2013-10-02,2013,10
40347,Delhi,Delhi,9.7,64.3,85.0,247.0,10/3/2007,2013-10-03,2013,10
40360,Delhi,Delhi,4.0,37.2,123.0,373.0,10/4/2007,2013-10-04,2013,10
40361,Delhi,Delhi,4.0,34.0,195.0,338.0,10/4/2007,2013-10-04,2013,10
40362,Delhi,Delhi,4.5,52.0,,537.0,10/5/2007,2013-10-05,2013,10
40363,Delhi,Delhi,11.3,77.3,116.0,357.0,10/5/2007,2013-10-05,2013,10
40398,Delhi,Delhi,4.3,32.5,235.0,441.039979757085,10/5/2007,2013-10-05,2013,10
40415,Delhi,Delhi,16.8,92.5,90.0,440.0,10/5/2007,2013-10-05,2013,10
40451,Delhi,Delhi,4.0,38.8,105.0,129.0,10/7/2007,2013-10-07,2013,10
40462,Delhi,Delhi,4.0,40.3,70.0,195.0,10/8/2007,2013-10-08,2013,10
40463,Delhi,Delhi,4.0,35.7,19.0,167.0,10/8/2007,2013-10-08,2013,10
40470,Delhi,Delhi,4.0,34.5,73.0,191.0,10/9/2007,2013-10-09,2013,10
40471,Delhi,Delhi,17.0,89.5,347.0,602.0,10/10/2007,2013-10-10,2013,10
40472,Delhi,Delhi,4.3,39.3,99.0,311.0,10/10/2007,2013-10-10,2013,10
40473,Delhi,Delhi,4.0,47.3,200.0,414.0,10/10/2007,2013-10-10,2013,10
40502,Delhi,Delhi,9.4,135.7,185.0,524.0,10/10/2007,2013-10-10,2013,10
40515,Delhi,Delhi,5.0,78.8,296.0,624.0,10/12/2007,2013-10-12,2013,10
40516,Delhi,Delhi,4.0,34.8,363.0,710.0,10/12/2007,2013-10-12,2013,10
40569,Delhi,Delhi,31.2,110.7,441.0,795.0,10/12/2007,2013-10-12,2013,10
40570,Delhi,Delhi,4.0,30.5,144.0,445.0,10/15/2007,2013-10-15,2013,10
40571,Delhi,Delhi,6.226823081800888,59.52999695771223,127.0,441.039979757085,10/15/2007,2013-10-15,2013,10
40572,Delhi,Delhi,4.0,42.3,98.0,346.0,10/16/2007,2013-10-16,2013,10
40573,Delhi,Delhi,6.9,81.6,70.0,212.0,10/16/2007,2013-10-16,2013,10
40574,Delhi,Delhi,4.0,21.5,,392.0,10/16/2007,2013-10-16,2013,10
40591,Delhi,Delhi,9.5,87.7,85.0,300.0,10/16/2007,2013-10-16,2013,10
40592,Delhi,Delhi,3.5,97.5,162.0,340.0,10/17/2007,2013-10-17,2013,10
40593,Delhi,Delhi,4.0,20.3,47.0,254.0,10/17/2007,2013-10-17,2013,10
40594,Delhi,Delhi,4.0,27.8,,162.0,10/17/2007,2013-10-17,2013,10
40622,Delhi,Delhi,7.8,103.7,207.0,506.0,10/17/2007,2013-10-17,2013,10
40655,Delhi,Delhi,4.0,29.3,,312.0,10/18/2007,2013-10-18,2013,10
40656,Delhi,Delhi,4.0,32.7,132.0,441.039979757085,10/18/2007,2013-10-18,2013,10
40657,Delhi,Delhi,8.0,126.3,205.0,583.0,10/18/2007,2013-10-18,2013,10
40658,Delhi,Delhi,4.2,51.3,187.0,480.0,10/19/2007,2013-10-19,2013,10
40659,Delhi,Delhi,4.0,18.8,185.0,333.0,10/19/2007,2013-10-19,2013,10
40660,Delhi,Delhi,4.0,20.8,45.0,325.0,10/22/2007,2013-10-22,2013,10
40674,Delhi,Delhi,4.2,46.7,,437.0,10/22/2007,2013-10-22,2013,10
40675,Delhi,Delhi,16.7,126.0,516.0,917.0,10/23/2007,2013-10-23,2013,10
40676,Delhi,Delhi,4.0,33.3,195.0,509.0,10/23/2007,2013-10-23,2013,10
40677,Delhi,Delhi,4.0,41.8,,441.039979757085,10/23/2007,2013-10-23,2013,10
40715,Delhi,Delhi,8.9,151.9,381.0,883.0,10/23/2007,2013-10-23,2013,10
40731,Delhi,Delhi,16.5,118.9,447.0,802.0,10/24/2007,2013-10-24,2013,10
40775,Delhi,Delhi,4.7,56.2,253.0,639.0,10/24/2007,2013-10-24,2013,10
40776,Delhi,Delhi,4.0,23.8,195.0,468.0,10/24/2007,2013-10-24,2013,10
40777,Delhi,Delhi,5.4,152.9,327.0,832.0,10/24/2007,2013-10-24,2013,10
40778,Delhi,Delhi,23.3,117.1,426.0,854.0,10/25/2007,2013-10-25,2013,10
40779,Delhi,Delhi,4.0,23.0,108.0,441.0,10/25/2007,2013-10-25,2013,10
40780,Delhi,Delhi,4.2,47.0,303.0,508.0,10/25/2007,2013-10-25,2013,10
40788,Delhi,Delhi,22.3,116.0,426.0,803.0,10/26/2007,2013-10-26,2013,10
40789,Delhi,Delhi,4.0,33.5,171.0,457.0,10/26/2007,2013-10-26,2013,10
40830,Delhi,Delhi,6.226823081800888,59.52999695771223,,441.039979757085,10/26/2007,2013-10-26,2013,10
40880,Delhi,Delhi,2.4,102.9,271.0,526.0,10/27/2007,2013-10-27,2013,10
40881,Delhi,Delhi,5.2,129.1,268.0,504.0,10/28/2007,2013-10-28,2013,10
40882,Delhi,Delhi,4.0,52.5,282.0,555.0,10/29/2007,2013-10-29,2013,10
40883,Delhi,Delhi,16.2,146.8,300.0,518.0,10/29/2007,2013-10-29,2013,10
40884,Delhi,Delhi,4.0,30.3,228.0,450.0,10/29/2007,2013-10-29,2013,10
40885,Delhi,Delhi,9.6,144.4,306.0,528.0,10/30/2007,2013-10-30,2013,10
40895,Delhi,Delhi,4.0,21.0,67.0,273.0,10/30/2007,2013-10-30,2013,10
40896,Delhi,Delhi,4.2,56.5,287.0,462.0,10/30/2007,2013-10-30,2013,10
40897,Delhi,Delhi,6.3,60.5,361.0,587.0,11/1/2007,2013-11-01,2013,11
40898,Delhi,Delhi,4.3,26.7,105.0,244.0,11/1/2007,2013-11-01,2013,11
40899,Delhi,Delhi,4.5,39.0,188.0,610.0,11/4/2007,2013-11-04,2013,11
40932,Delhi,Delhi,4.3,37.3,135.0,380.0,11/4/2007,2013-11-04,2013,11
40933,Delhi,Delhi,14.5,60.5,94.0,280.0,11/5/2007,2013-11-05,2013,11
40942,Delhi,Delhi,5.4,39.6,98.0,303.0,11/5/2007,2013-11-05,2013,11
40983,Delhi,Delhi,4.2,38.5,159.0,385.0,11/5/2007,2013-11-05,2013,11
40984,Delhi,Delhi,4.7,52.2,164.0,681.0,11/6/2007,2013-11-06,2013,11
40985,Delhi,Delhi,4.3,30.5,290.0,521.0,11/6/2007,2013-11-06,2013,11
40986,Delhi,Delhi,4.0,35.8,54.0,155.0,11/7/2007,2013-11-07,2013,11
40987,Delhi,Delhi,4.0,32.3,102.0,201.0,11/9/2007,2013-11-09,2013,11
40988,Delhi,Delhi,4.0,36.5,117.0,210.0,11/9/2007,2013-11-09,2013,11
40989,Delhi,Delhi,4.2,49.0,167.0,472.0,11/10/2007,2013-11-10,2013,11
40990,Delhi,Delhi,4.0,19.0,,277.0,11/10/2007,2013-11-10,2013,11
41007,Delhi,Delhi,4.4,142.4,218.0,556.0,11/10/2007,2013-11-10,2013,11
41008,Delhi,Delhi,28.0,109.2,313.0,469.0,11/12/2007,2013-11-12,2013,11
41009,Delhi,Delhi,4.0,31.3,125.0,426.0,11/12/2007,2013-11-12,2013,11
41052,Delhi,Delhi,4.7,72.7,199.0,619.0,11/12/2007,2013-11-12,2013,11
41067,Delhi,Delhi,27.0,93.7,268.0,534.0,11/12/2007,2013-11-12,2013,11
41115,Delhi,Delhi,26.1,142.1,457.0,708.0,11/13/2007,2013-11-13,2013,11
41116,Delhi,Delhi,4.3,61.5,308.0,607.0,11/13/2007,2013-11-13,2013,11
41136,Delhi,Delhi,4.0,35.0,472.0,824.0,11/13/2007,2013-11-13,2013,11
41137,Delhi,Delhi,31.3,159.2,416.0,869.0,11/13/2007,2013-11-13,2013,11
41187,Delhi,Delhi,23.0,136.9,468.0,785.0,11/14/2007,2013-11-14,2013,11
41223,Delhi,Delhi,4.0,25.0,191.0,406.0,11/14/2007,2013-11-14,2013,11
41229,Delhi,Delhi,4.0,42.5,182.0,398.0,11/14/2007,2013-11-14,2013,11
41230,Delhi,Delhi,6.4,125.0,450.0,862.0,11/14/2007,2013-11-14,2013,11
41231,Delhi,Delhi,4.0,40.3,343.0,686.0,11/15/2007,2013-11-15,2013,11
41283,Delhi,Delhi,4.5,65.0,406.0,441.039979757085,11/15/2007,2013-11-15,2013,11
41311,Delhi,Delhi,4.5,64.8,,494.0,11/16/2007,2013-11-16,2013,11
41312,Delhi,Delhi,4.0,31.0,368.0,477.0,11/16/2007,2013-11-16,2013,11
41317,Delhi,Delhi,4.0,26.8,251.0,582.0,11/19/2007,2013-11-19,2013,11
41318,Delhi,Delhi,5.3,55.3,285.0,450.0,11/19/2007,2013-11-19,2013,11
41319,Delhi,Delhi,21.7,137.2,440.0,903.0,11/19/2007,2013-11-19,2013,11
41320,Delhi,Delhi,26.6,91.6,371.0,737.0,11/20/2007,2013-11-20,2013,11
41321,Delhi,Delhi,4.0,44.3,414.0,753.0,11/20/2007,2013-11-20,2013,11
41322,Delhi,Delhi,4.5,58.8,246.0,488.0,11/20/2007,2013-11-20,2013,11
41338,Delhi,Delhi,19.7,96.8,329.0,722.0,11/20/2007,2013-11-20,2013,11
41339,Delhi,Delhi,25.1,105.5,618.0,1009.0,11/21/2007,2013-11-21,2013,11
41340,Delhi,Delhi,4.5,55.5,229.0,426.0,11/21/2007,2013-11-21,2013,11
41341,Delhi,Delhi,4.0,40.5,209.0,423.0,11/21/2007,2013-11-21,2013,11
41342,Delhi,Delhi,22.5,145.0,597.0,1044.0,11/21/2007,2013-11-21,2013,11
41360,Delhi,Delhi,4.0,26.5,238.0,547.0,11/22/2007,2013-11-22,2013,11
41361,Delhi,Delhi,4.8,59.8,230.0,383.0,11/22/2007,2013-11-22,2013,11
41415,Delhi,Delhi,4.0,42.8,443.0,771.0,11/23/2007,2013-11-23,2013,11
41416,Delhi,Delhi,4.3,51.0,192.0,382.0,11/23/2007,2013-11-23,2013,11
41430,Delhi,Delhi,5.8,75.8,375.0,775.0,11/26/2007,2013-11-26,2013,11
41484,Delhi,Delhi,4.0,43.8,479.0,877.0,11/26/2007,2013-11-26,2013,11
41500,Delhi,Delhi,4.0,28.8,263.0,562.0,11/27/2007,2013-11-27,2013,11
41501,Delhi,Delhi,4.8,60.8,316.0,516.0,11/27/2007,2013-11-27,2013,11
41502,Delhi,Delhi,4.0,39.8,315.0,705.0,11/28/2007,2013-11-28,2013,11
41503,Delhi,Delhi,4.5,49.3,183.0,397.0,11/28/2007,2013-11-28,2013,11
41537,Delhi,Delhi,5.7,79.8,281.0,786.0,11/29/2007,2013-11-29,2013,11
41553,Delhi,Delhi,4.0,33.5,218.0,521.0,11/29/2007,2013-11-29,2013,11
41587,Delhi,Delhi,5.0,76.3,,323.0,12/1/2007,2013-12-01,2013,12
41593,Delhi,Delhi,5.5,59.3,269.0,452.0,12/1/2007,2013-12-01,2013,12
41594,Delhi,Delhi,4.0,21.8,,148.0,12/2/2007,2013-12-02,2013,12
41595,Delhi,Delhi,4.5,33.0,99.0,127.0,12/2/2007,2013-12-02,2013,12
41597,Delhi,Delhi,4.5,41.2,157.0,450.0,12/4/2007,2013-12-04,2013,12
41598,Delhi,Delhi,4.3,38.7,280.0,367.0,12/4/2007,2013-12-04,2013,12
41599,Delhi,Delhi,5.9,60.8,71.0,229.0,12/5/2007,2013-12-05,2013,12
41600,Delhi,Delhi,4.0,26.3,92.0,445.0,12/6/2007,2013-12-06,2013,12
41601,Delhi,Delhi,4.2,32.3,210.0,540.0,12/6/2007,2013-12-06,2013,12
41602,Delhi,Delhi,4.0,18.8,60.0,127.0,12/7/2007,2013-12-07,2013,12
41614,Delhi,Delhi,4.0,32.8,102.0,284.0,12/9/2007,2013-12-09,2013,12
41615,Delhi,Delhi,4.0,35.8,,258.0,12/9/2007,2013-12-09,2013,12
41616,Delhi,Delhi,4.0,21.5,106.0,395.0,12/10/2007,2013-12-10,2013,12
41617,Delhi,Delhi,4.0,35.2,,267.0,12/10/2007,2013-12-10,2013,12
41658,Delhi,Delhi,4.0,39.0,295.0,579.0,12/11/2007,2013-12-11,2013,12
41659,Delhi,Delhi,4.0,61.0,257.0,542.0,12/11/2007,2013-12-11,2013,12
41669,Delhi,Delhi,24.5,158.1,392.0,819.0,12/11/2007,2013-12-11,2013,12
41721,Delhi,Delhi,25.7,99.2,360.0,612.0,12/12/2007,2013-12-12,2013,12
41722,Delhi,Delhi,4.0,42.7,300.0,651.0,12/12/2007,2013-12-12,2013,12
41723,Delhi,Delhi,4.5,67.8,221.0,483.0,12/12/2007,2013-12-12,2013,12
41744,Delhi,Delhi,19.8,94.5,356.0,671.0,12/12/2007,2013-12-12,2013,12
41745,Delhi,Delhi,5.5,71.5,160.0,441.0,12/13/2007,2013-12-13,2013,12
41796,Delhi,Delhi,4.0,38.5,211.0,412.0,12/13/2007,2013-12-13,2013,12
41837,Delhi,Delhi,4.0,32.5,116.0,273.0,12/14/2007,2013-12-14,2013,12
41839,Delhi,Delhi,4.2,55.7,191.0,446.0,12/14/2007,2013-12-14,2013,12
41840,Delhi,Delhi,25.3,91.7,436.0,669.0,12/17/2007,2013-12-17,2013,12
41841,Delhi,Delhi,4.0,39.3,282.0,650.0,12/17/2007,2013-12-17,2013,12
41873,Delhi,Delhi,4.2,52.5,217.0,438.0,12/17/2007,2013-12-17,2013,12
41887,Delhi,Delhi,15.7,101.5,319.0,627.0,12/17/2007,2013-12-17,2013,12
41888,Delhi,Delhi,24.1,98.2,559.0,882.0,12/18/2007,2013-12-18,2013,12
41889,Delhi,Delhi,4.5,53.3,131.0,454.0,12/18/2007,2013-12-18,2013,12
41892,Delhi,Delhi,4.0,38.2,200.0,441.0,12/18/2007,2013-12-18,2013,12
41893,Delhi,Delhi,15.0,145.2,604.0,922.0,12/18/2007,2013-12-18,2013,12
